run,generation,genetic_format,mutation_intensity,best_vertpos,avg_vertpos,stddev_vertpos
3,84,9,0.0,0.9030594787995229,0.46427930583613775,0.25378934600902436
3,85,9,0.0,0.9030594787995229,0.45845047764033126,0.251295458174661
3,86,9,0.0,0.9030594787995229,0.4349287705779315,0.21475946665043288
3,87,9,0.0,0.9030594787995229,0.38568240220195366,0.22761478590262246
3,88,9,0.0,0.8004785078886443,0.4086957567687884,0.20124926380980945
3,89,9,0.0,0.8313985331716943,0.3709474561221575,0.21698668178215372
3,90,9,0.0,0.8313985331716943,0.4041306329591405,0.21740460139496195
3,91,9,0.0,0.9062969546687573,0.4490593789464475,0.2305193674025375
3,92,9,0.0,0.9062969546687573,0.3927711526102658,0.22628832868416987
3,93,9,0.0,0.9062969546687573,0.37711233406847894,0.22259676706408338
3,94,9,0.0,0.9062969546687573,0.39184815227751174,0.20908678778828463
3,95,9,0.0,0.9062969546687573,0.4146830166571971,0.2500428778596149
3,96,9,0.0,0.9062969546687573,0.40833425083623015,0.20572052842592467
3,97,9,0.0,0.7944069971960496,0.41909268620798856,0.21652484835360858
3,98,9,0.0,0.7944069971960496,0.3968975429554042,0.2210677152707344
3,99,9,0.0,0.7987504061736376,0.4311134428170175,0.21415137248687285
3,100,9,0.0,0.8266189472843626,0.4196669165709695,0.18733910691724714
3,101,9,0.0,0.8998627989417577,0.38171866854960723,0.2018239068946786
3,102,9,0.0,0.8314009952229935,0.4150387929616906,0.20900872933236564
3,103,9,0.0,0.8014623286471982,0.415759951485887,0.21700753878250323
3,104,9,0.0,0.7993618991062175,0.4647477681000644,0.2498475044670717
4,0,9,0.0,-0.010200201026402525,-0.010200201026402525,0.0
4,1,9,0.0,-0.010199602773230513,-0.010242214293124212,5.082301064917762e-05
4,2,9,0.0,-0.010199602773230513,-0.010244460666955352,6.546110703597291e-05
4,3,9,0.0,0.20732075795140678,-0.005879606133162359,0.030457228646643745
4,4,9,0.0,0.22820671734413894,-0.0030874809689008394,0.03696716387569747
4,5,9,0.0,0.25012191844180853,0.019044937052846,0.07578578033814669
4,6,9,0.0,0.35457697765714585,0.07509109461981711,0.11148506191652613
4,7,9,0.0,0.3555101984907419,0.10295668903558555,0.11725644072772512
4,8,9,0.0,0.45883581377906085,0.14476482931020224,0.12947725060000756
4,9,9,0.0,0.4460539748704618,0.20414305661498688,0.1291734011072036
4,10,9,0.0,0.6457440877805689,0.24779251526265395,0.14807145061484486
4,11,9,0.0,0.6457440877805689,0.22246148463411625,0.16634222919446087
4,12,9,0.0,0.6459966117951822,0.28627148489141796,0.15522764331315853
4,13,9,0.0,0.7585074135924207,0.2468584144252446,0.18224614656382634
4,14,9,0.0,0.7585074135924207,0.30053752585733545,0.19851526674398967
4,15,9,0.0,0.7585074135924207,0.28533885344875215,0.20371419651451075
4,16,9,0.0,0.7585074135924207,0.3869208003848869,0.21028717842448738
4,17,9,0.0,0.7585074135924207,0.39922399523864605,0.2628845177029881
4,18,9,0.0,0.7588612707142945,0.38363660757901763,0.287785887734473
4,19,9,0.0,0.7588612707142945,0.28250122252574517,0.2447125082265813
4,20,9,0.0,0.7588612707142945,0.3231086436702769,0.24015583658799122
4,21,9,0.0,0.7588612707142945,0.37331762117920875,0.2276670543580012
4,22,9,0.0,0.7588612707142945,0.3574366084953175,0.23899248844713553
4,23,9,0.0,0.7588612707142945,0.36432042671897974,0.24877805274863887
